depth,cali,gr,density,nphi,res,sonic
3536.5,-999.25,72.128,-999.25,-999.25,-999.25,-999.25
3537,-999.25,73.1733,-999.25,-999.25,-999.25,-999.25
3537.5,-999.25,74.2187,-999.25,-999.25,-999.25,-999.25
3538,-999.25,75.264,-999.25,-999.25,-999.25,-999.25
3538.5,-999.25,76.3093,-999.25,-999.25,-999.25,-999.25
3539,-999.25,77.3547,-999.25,-999.25,-999.25,-999.25
3539.5,-999.25,78.4,-999.25,-999.25,-999.25,-999.25
3540,-999.25,79.4453,-999.25,-999.25,-999.25,-999.25
3540.5,-999.25,80.4907,-999.25,-999.25,-999.25,-999.25
3541,-999.25,81.536,-999.25,-999.25,-999.25,-999.25
3541.5,-999.25,83.3653,-999.25,-999.25,-999.25,-999.25
3542,-999.25,85.1947,-999.25,-999.25,-999.25,-999.25
3542.5,-999.25,87.024,-999.25,-999.25,-999.25,-999.25
3543,-999.25,88.8533,-999.25,-999.25,-999.25,-999.25
3543.5,-999.25,90.6827,-999.25,-999.25,-999.25,-999.25
3544,-999.25,92.512,-999.25,-999.25,-999.25,-999.25
3544.5,-999.25,92.512,-999.25,-999.25,-999.25,-999.25
3545,-999.25,92.512,-999.25,-999.25,-999.25,-999.25
3545.5,-999.25,92.512,-999.25,-999.25,-999.25,-999.25
3546,-999.25,92.512,-999.25,-999.25,-999.25,-999.25
3546.5,-999.25,92.512,-999.25,-999.25,-999.25,-999.25
3547,-999.25,92.512,-999.25,-999.25,-999.25,-999.25
3547.5,-999.25,92.512,-999.25,-999.25,-999.25,-999.25
3548,-999.25,92.512,-999.25,-999.25,-999.25,-999.25
3548.5,-999.25,92.512,-999.25,-999.25,-999.25,-999.25
3549,-999.25,92.512,-999.25,-999.25,-999.25,-999.25
3549.5,-999.25,92.512,-999.25,-999.25,-999.25,-999.25
3550,-999.25,92.512,-999.25,-999.25,-999.25,-999.25
3550.5,-999.25,93.884,-999.25,-999.25,-999.25,-999.25
3551,-999.25,95.256,-999.25,-999.25,-999.25,-999.25
3551.5,-999.25,96.628,-999.25,-999.25,-999.25,-999.25
3552,-999.25,98,-999.25,-999.25,-999.25,-999.25
3552.5,-999.25,99.372,-999.25,-999.25,-999.25,-999.25
3553,-999.25,100.744,-999.25,-999.25,-999.25,-999.25
3553.5,-999.25,102.116,-999.25,-999.25,-999.25,-999.25
3554,-999.25,103.488,-999.25,-999.25,-999.25,-999.25
3554.5,-999.25,103.2267,-999.25,-999.25,-999.25,-999.25
3555,-999.25,102.9653,-999.25,-999.25,-999.25,-999.25
3555.5,-999.25,102.704,-999.25,-999.25,-999.25,-999.25
3556,-999.25,102.4427,-999.25,-999.25,-999.25,-999.25
3556.5,-999.25,102.1813,-999.25,-999.25,-999.25,-999.25
3557,-999.25,101.92,-999.25,-999.25,-999.25,-999.25
3557.5,-999.25,101.6587,-999.25,-999.25,-999.25,-999.25
3558,-999.25,101.3973,-999.25,-999.25,-999.25,-999.25
3558.5,-999.25,101.136,-999.25,-999.25,-999.25,-999.25
3559,-999.25,100.8747,-999.25,-999.25,-999.25,-999.25
3559.5,-999.25,100.6133,-999.25,-999.25,-999.25,-999.25
3560,-999.25,100.352,-999.25,-999.25,-999.25,-999.25
3560.5,-999.25,98.3484,-999.25,-999.25,-999.25,-999.25
3561,-999.25,96.3449,-999.25,-999.25,-999.25,-999.25
3561.5,-999.25,94.3413,-999.25,-999.25,-999.25,-999.25
3562,-999.25,92.3378,-999.25,-999.25,-999.25,-999.25
3562.5,-999.25,90.3342,-999.25,-999.25,-999.25,-999.25
3563,-999.25,88.3307,-999.25,-999.25,-999.25,-999.25
3563.5,-999.25,86.3271,-999.25,-999.25,-999.25,-999.25
3564,-999.25,84.3235,-999.25,-999.25,-999.25,-999.25
3564.5,-999.25,82.32,-999.25,-999.25,-999.25,-999.25
3565,-999.25,80.3164,-999.25,-999.25,-999.25,-999.25
3565.5,-999.25,78.3129,-999.25,-999.25,-999.25,-999.25
3566,-999.25,76.3093,-999.25,-999.25,-999.25,-999.25
3566.5,-999.25,74.3058,-999.25,-999.25,-999.25,-999.25
3567,-999.25,72.3022,-999.25,-999.25,-999.25,-999.25
3567.5,-999.25,70.2987,-999.25,-999.25,-999.25,-999.25
3568,-999.25,68.2951,-999.25,-999.25,-999.25,-999.25
3568.5,-999.25,66.2915,-999.25,-999.25,-999.25,-999.25
3569,-999.25,64.288,-999.25,-999.25,-999.25,-999.25
3569.5,-999.25,64.4448,-999.25,-999.25,-999.25,-999.25
3570,-999.25,64.6016,-999.25,-999.25,-999.25,-999.25
3570.5,-999.25,64.7584,-999.25,-999.25,-999.25,-999.25
3571,-999.25,64.9152,-999.25,-999.25,-999.25,-999.25
3571.5,-999.25,65.072,-999.25,-999.25,-999.25,-999.25
3572,-999.25,65.2288,-999.25,-999.25,-999.25,-999.25
3572.5,-999.25,65.3856,-999.25,-999.25,-999.25,-999.25
3573,-999.25,65.5424,-999.25,-999.25,-999.25,-999.25
3573.5,-999.25,65.6992,-999.25,-999.25,-999.25,-999.25
3574,-999.25,65.856,-999.25,-999.25,-999.25,-999.25
3574.5,-999.25,67.7376,-999.25,-999.25,-999.25,-999.25
3575,-999.25,69.6192,-999.25,-999.25,-999.25,-999.25
3575.5,-999.25,71.5008,-999.25,-999.25,-999.25,-999.25
3576,-999.25,73.3824,-999.25,-999.25,-999.25,-999.25
3576.5,-999.25,75.264,-999.25,-999.25,-999.25,-999.25
3577,-999.25,77.1456,-999.25,-999.25,-999.25,-999.25
3577.5,-999.25,79.0272,-999.25,-999.25,-999.25,-999.25
3578,-999.25,80.9088,-999.25,-999.25,-999.25,-999.25
3578.5,-999.25,82.7904,-999.25,-999.25,-999.25,-999.25
3579,-999.25,84.672,-999.25,-999.25,-999.25,-999.25
3579.5,-999.25,83.888,-999.25,-999.25,-999.25,-999.25
3580,-999.25,83.104,-999.25,-999.25,-999.25,-999.25
3580.5,-999.25,82.32,-999.25,-999.25,-999.25,-999.25
3581,-999.25,81.536,-999.25,-999.25,-999.25,-999.25
3581.5,-999.25,80.752,-999.25,-999.25,-999.25,-999.25
3582,-999.25,79.968,-999.25,-999.25,-999.25,-999.25
3582.5,-999.25,79.184,-999.25,-999.25,-999.25,-999.25
3583,-999.25,78.4,-999.25,-999.25,-999.25,-999.25
3583.5,-999.25,77.616,-999.25,-999.25,-999.25,-999.25
3584,-999.25,76.832,-999.25,-999.25,-999.25,-999.25
3584.5,-999.25,77.7728,-999.25,-999.25,-999.25,-999.25
3585,-999.25,78.7136,-999.25,-999.25,-999.25,-999.25
3585.5,-999.25,79.6544,-999.25,-999.25,-999.25,-999.25
3586,-999.25,80.5952,-999.25,-999.25,-999.25,-999.25
3586.5,-999.25,81.536,-999.25,-999.25,-999.25,-999.25
3587,-999.25,82.4768,-999.25,-999.25,-999.25,-999.25
3587.5,-999.25,83.4176,-999.25,-999.25,-999.25,-999.25
3588,-999.25,84.3584,-999.25,-999.25,-999.25,-999.25
3588.5,-999.25,85.2992,-999.25,-999.25,-999.25,-999.25
3589,-999.25,86.24,-999.25,-999.25,-999.25,-999.25
3589.5,-999.25,84.0448,-999.25,-999.25,-999.25,-999.25
3590,-999.25,81.8496,-999.25,-999.25,-999.25,-999.25
3590.5,-999.25,79.6544,-999.25,-999.25,-999.25,-999.25
3591,-999.25,77.4592,-999.25,-999.25,-999.25,-999.25
3591.5,-999.25,75.264,-999.25,-999.25,-999.25,-999.25
3592,-999.25,73.0688,-999.25,-999.25,-999.25,-999.25
3592.5,-999.25,70.8736,-999.25,-999.25,-999.25,-999.25
3593,-999.25,68.6784,-999.25,-999.25,-999.25,-999.25
3593.5,-999.25,66.4832,-999.25,-999.25,-999.25,-999.25
3594,-999.25,64.288,-999.25,-999.25,-999.25,-999.25
3594.5,-999.25,82.32,-999.25,-999.25,-999.25,-999.25
3595,-999.25,100.352,-999.25,-999.25,-999.25,-999.25
3595.5,-999.25,89.768,-999.25,-999.25,-999.25,-999.25
3596,-999.25,79.184,-999.25,-999.25,-999.25,-999.25
3596.5,-999.25,68.6,-999.25,-999.25,-999.25,-999.25
3597,-999.25,58.016,-999.25,-999.25,-999.25,-999.25
3597.5,-999.25,60.172,-999.25,-999.25,-999.25,-999.25
3598,-999.25,62.328,-999.25,-999.25,-999.25,-999.25
3598.5,-999.25,64.484,-999.25,-999.25,-999.25,-999.25
3599,-999.25,66.64,-999.25,-999.25,-999.25,-999.25
3599.5,-999.25,68.796,-999.25,-999.25,-999.25,-999.25
3600,-999.25,70.952,-999.25,-999.25,-999.25,-999.25
3600.5,-999.25,73.108,-999.25,-999.25,-999.25,-999.25
3601,-999.25,75.264,-999.25,-999.25,-999.25,-999.25
3601.5,-999.25,76.832,-999.25,-999.25,-999.25,-999.25
3602,-999.25,78.4,-999.25,-999.25,-999.25,-999.25
3602.5,-999.25,79.968,-999.25,-999.25,-999.25,-999.25
3603,-999.25,81.536,-999.25,-999.25,-999.25,-999.25
3603.5,-999.25,83.104,-999.25,-999.25,-999.25,-999.25
3604,-999.25,84.672,-999.25,-999.25,-999.25,-999.25
3604.5,-999.25,82.0587,-999.25,-999.25,-999.25,-999.25
3605,-999.25,79.4453,-999.25,-999.25,-999.25,-999.25
3605.5,-999.25,76.832,-999.25,-999.25,-999.25,-999.25
3606,-999.25,74.2187,-999.25,-999.25,-999.25,-999.25
3606.5,-999.25,71.6053,-999.25,-999.25,-999.25,-999.25
3607,-999.25,68.992,-999.25,-999.25,-999.25,-999.25
3607.5,-999.25,67.816,-999.25,-999.25,-999.25,-999.25
3608,-999.25,66.64,-999.25,-999.25,-999.25,-999.25
3608.5,-999.25,65.464,-999.25,-999.25,-999.25,-999.25
3609,-999.25,64.288,-999.25,-999.25,-999.25,-999.25
3609.5,-999.25,62.328,-999.25,-999.25,-999.25,-999.25
3610,-999.25,60.368,-999.25,-999.25,-999.25,-999.25
3610.5,-999.25,58.408,-999.25,-999.25,-999.25,-999.25
3611,-999.25,56.448,-999.25,-999.25,-999.25,-999.25
3611.5,-999.25,58.016,-999.25,-999.25,-999.25,-999.25
3612,-999.25,59.584,-999.25,-999.25,-999.25,-999.25
3612.5,-999.25,58.016,-999.25,-999.25,-999.25,-999.25
3613,-999.25,56.448,-999.25,-999.25,-999.25,-999.25
3613.5,-999.25,54.88,-999.25,-999.25,-999.25,-999.25
3614,-999.25,53.312,-999.25,-999.25,-999.25,-999.25
3614.5,-999.25,51.744,-999.25,-999.25,-999.25,-999.25
3615,-999.25,50.176,-999.25,-999.25,-999.25,-999.25
3615.5,-999.25,48.608,-999.25,-999.25,-999.25,-999.25
3616,-999.25,47.04,-999.25,-999.25,-999.25,-999.25
3616.5,-999.25,47.5627,-999.25,-999.25,-999.25,-999.25
3617,-999.25,48.0853,-999.25,-999.25,-999.25,-999.25
3617.5,-999.25,48.608,-999.25,-999.25,-999.25,-999.25
3618,-999.25,49.1307,-999.25,-999.25,-999.25,-999.25
3618.5,-999.25,49.6533,-999.25,-999.25,-999.25,-999.25
3619,-999.25,50.176,-999.25,-999.25,-999.25,-999.25
3619.5,-999.25,52.136,-999.25,-999.25,-999.25,-999.25
3620,-999.25,54.096,-999.25,-999.25,-999.25,-999.25
3620.5,-999.25,56.056,-999.25,-999.25,-999.25,-999.25
3621,-999.25,58.016,-999.25,-999.25,-999.25,-999.25
3621.5,-999.25,59.976,-999.25,-999.25,-999.25,-999.25
3622,-999.25,61.936,-999.25,-999.25,-999.25,-999.25
3622.5,-999.25,60.76,-999.25,-999.25,-999.25,-999.25
3623,-999.25,59.584,-999.25,-999.25,-999.25,-999.25
3623.5,-999.25,61.936,-999.25,-999.25,-999.25,-999.25
3624,-999.25,64.288,-999.25,-999.25,-999.25,-999.25
3624.5,-999.25,63.504,-999.25,-999.25,-999.25,-999.25
3625,-999.25,62.72,-999.25,-999.25,-999.25,-999.25
3625.5,-999.25,61.936,-999.25,-999.25,-999.25,-999.25
3626,-999.25,61.152,-999.25,-999.25,-999.25,-999.25
3626.5,-999.25,60.368,-999.25,-999.25,-999.25,-999.25
3627,-999.25,59.584,-999.25,-999.25,-999.25,-999.25
3627.5,-999.25,62.72,-999.25,-999.25,-999.25,-999.25
3628,-999.25,65.856,-999.25,-999.25,-999.25,-999.25
3628.5,-999.25,69.776,-999.25,-999.25,-999.25,-999.25
3629,-999.25,73.696,-999.25,-999.25,-999.25,-999.25
3629.5,-999.25,72.128,-999.25,-999.25,-999.25,-999.25
3630,-999.25,70.56,-999.25,-999.25,-999.25,-999.25
3630.5,-999.25,68.208,-999.25,-999.25,-999.25,-999.25
3631,-999.25,65.856,-999.25,-999.25,-999.25,-999.25
3631.5,-999.25,68.208,-999.25,-999.25,-999.25,-999.25
3632,-999.25,70.56,-999.25,-999.25,-999.25,-999.25
3632.5,-999.25,70.56,-999.25,-999.25,-999.25,-999.25
3633,-999.25,70.56,-999.25,-999.25,-999.25,-999.25
3633.5,-999.25,68.992,-999.25,-999.25,-999.25,-999.25
3634,-999.25,67.424,-999.25,-999.25,-999.25,-999.25
3634.5,-999.25,73.1693,-999.25,-999.25,-999.25,-999.25
3635,-999.25,78.9145,-999.25,-999.25,-999.25,-999.25
3635.5,-999.25,84.1452,-999.25,-999.25,-999.25,-999.25
3636,-999.25,89.376,-999.25,-999.25,-999.25,-999.25
3636.5,-999.25,86.4973,-999.25,-999.25,-999.25,-999.25
3637,-999.25,83.6185,-999.25,-999.25,-999.25,-999.25
3637.5,-999.25,85.3212,-999.25,-999.25,-999.25,-999.25
3638,-999.25,87.024,-999.25,-999.25,-999.25,-999.25
3638.5,-999.25,85.3825,-999.25,-999.25,-999.25,-999.25
3639,-999.25,83.741,-999.25,-999.25,-999.25,-999.25
3639.5,-999.25,84.4025,-999.25,-999.25,-999.25,-999.25
3640,-999.25,85.064,-999.25,-999.25,-999.25,-999.25
3640.5,-999.25,84.084,-999.25,-999.25,-999.25,-999.25
3641,-999.25,83.104,-999.25,-999.25,-999.25,-999.25
3641.5,-999.25,83.888,-999.25,-999.25,-999.25,-999.25
3642,-999.25,84.672,-999.25,-999.25,-999.25,-999.25
3642.5,-999.25,85.456,-999.25,-999.25,-999.25,-999.25
3643,-999.25,86.24,-999.25,-999.25,-999.25,-999.25
3643.5,-999.25,86.24,-999.25,-999.25,-999.25,-999.25
3644,-999.25,86.24,-999.25,-999.25,-999.25,-999.25
3644.5,-999.25,87.024,-999.25,-999.25,-999.25,-999.25
3645,-999.25,87.808,-999.25,-999.25,-999.25,-999.25
3645.5,-999.25,88.004,-999.25,-999.25,-999.25,-999.25
3646,-999.25,88.2,-999.25,-999.25,-999.25,-999.25
3646.5,-999.25,88.102,-999.25,-999.25,-999.25,-999.25
3647,-999.25,88.004,-999.25,-999.25,-999.25,-999.25
3647.5,-999.25,87.906,-999.25,-999.25,-999.25,-999.25
3648,-999.25,87.808,-999.25,-999.25,-999.25,-999.25
3648.5,-999.25,87.024,-999.25,-999.25,-999.25,-999.25
3649,-999.25,86.24,-999.25,-999.25,-999.25,-999.25
3649.5,-999.25,86.24,-999.25,-999.25,-999.25,-999.25
3650,-999.25,86.24,-999.25,-999.25,-999.25,-999.25
3650.5,-999.25,87.808,-999.25,-999.25,-999.25,-999.25
3651,-999.25,89.376,-999.25,-999.25,-999.25,-999.25
3651.5,-999.25,89.376,-999.25,-999.25,-999.25,-999.25
3652,-999.25,89.376,-999.25,-999.25,-999.25,-999.25
3652.5,-999.25,89.376,-999.25,-999.25,-999.25,-999.25
3653,-999.25,89.376,-999.25,-999.25,-999.25,-999.25
3653.5,-999.25,86.24,-999.25,-999.25,-999.25,-999.25
3654,-999.25,83.104,-999.25,-999.25,-999.25,-999.25
3654.5,-999.25,83.104,-999.25,-999.25,-999.25,-999.25
3655,-999.25,83.104,-999.25,-999.25,-999.25,-999.25
3655.5,-999.25,83.888,-999.25,-999.25,-999.25,-999.25
3656,-999.25,84.672,-999.25,-999.25,-999.25,-999.25
3656.5,-999.25,84.672,-999.25,-999.25,-999.25,-999.25
3657,-999.25,84.672,-999.25,-999.25,-999.25,-999.25
3657.5,-999.25,84.672,-999.25,-999.25,-999.25,-999.25
3658,-999.25,84.672,-999.25,-999.25,-999.25,-999.25
3658.5,-999.25,85.456,-999.25,-999.25,-999.25,-999.25
3659,-999.25,86.24,-999.25,-999.25,-999.25,-999.25
3659.5,-999.25,88.592,-999.25,-999.25,-999.25,-999.25
3660,-999.25,90.944,-999.25,-999.25,-999.25,-999.25
3660.5,-999.25,92.512,-999.25,-999.25,-999.25,-999.25
3661,-999.25,94.08,-999.25,-999.25,-999.25,-999.25
3661.5,-999.25,95.648,-999.25,-999.25,-999.25,-999.25
3662,-999.25,97.216,-999.25,-999.25,-999.25,-999.25
3662.5,-999.25,96.04,-999.25,-999.25,-999.25,-999.25
3663,-999.25,94.864,-999.25,-999.25,-999.25,-999.25
3663.5,-999.25,93.688,-999.25,-999.25,-999.25,-999.25
3664,-999.25,92.512,-999.25,-999.25,-999.25,-999.25
3664.5,-999.25,93.296,-999.25,-999.25,-999.25,-999.25
3665,-999.25,94.08,-999.25,-999.25,-999.25,-999.25
3665.5,-999.25,92.512,-999.25,-999.25,-999.25,-999.25
3666,-999.25,90.944,-999.25,-999.25,-999.25,-999.25
3666.5,-999.25,90.944,-999.25,-999.25,-999.25,-999.25
3667,-999.25,90.944,-999.25,-999.25,-999.25,-999.25
3667.5,-999.25,90.16,-999.25,-999.25,-999.25,-999.25
3668,-999.25,89.376,-999.25,-999.25,-999.25,-999.25
3668.5,-999.25,91.728,-999.25,-999.25,-999.25,-999.25
3669,-999.25,94.08,-999.25,-999.25,-999.25,-999.25
3669.5,-999.25,92.512,-999.25,-999.25,-999.25,-999.25
3670,-999.25,90.944,-999.25,-999.25,-999.25,-999.25
3670.5,-999.25,91.728,-999.25,-999.25,-999.25,-999.25
3671,-999.25,92.512,-999.25,-999.25,-999.25,-999.25
3671.5,-999.25,92.512,-999.25,-999.25,-999.25,-999.25
3672,-999.25,92.512,-999.25,-999.25,-999.25,-999.25
3672.5,-999.25,92.512,-999.25,-999.25,-999.25,-999.25
3673,-999.25,92.512,-999.25,-999.25,-999.25,-999.25
3673.5,-999.25,94.08,-999.25,-999.25,-999.25,-999.25
3674,-999.25,95.648,-999.25,-999.25,-999.25,-999.25
3674.5,-999.25,94.864,-999.25,-999.25,-999.25,-999.25
3675,-999.25,94.08,-999.25,-999.25,-999.25,-999.25
3675.5,-999.25,92.512,-999.25,-999.25,-999.25,-999.25
3676,-999.25,90.944,-999.25,-999.25,-999.25,-999.25
3676.5,-999.25,91.728,-999.25,-999.25,-999.25,-999.25
3677,-999.25,92.512,-999.25,-999.25,-999.25,-999.25
3677.5,-999.25,92.512,-999.25,-999.25,-999.25,-999.25
3678,-999.25,92.512,-999.25,-999.25,-999.25,-999.25
3678.5,-999.25,90.16,-999.25,-999.25,-999.25,-999.25
3679,-999.25,87.808,-999.25,-999.25,-999.25,-999.25
3679.5,-999.25,82.32,-999.25,-999.25,-999.25,-999.25
3680,-999.25,76.832,-999.25,-999.25,-999.25,-999.25
3680.5,-999.25,76.832,-999.25,-999.25,-999.25,-999.25
3681,-999.25,76.832,-999.25,-999.25,-999.25,-999.25
3681.5,-999.25,79.184,-999.25,-999.25,-999.25,-999.25
3682,-999.25,81.536,-999.25,-999.25,-999.25,-999.25
3682.5,-999.25,79.968,-999.25,-999.25,-999.25,-999.25
3683,-999.25,78.4,-999.25,-999.25,-999.25,-999.25
3683.5,-999.25,81.536,-999.25,-999.25,-999.25,-999.25
3684,-999.25,84.672,-999.25,-999.25,-999.25,-999.25
3684.5,-999.25,85.456,-999.25,-999.25,-999.25,-999.25
3685,-999.25,86.24,-999.25,-999.25,-999.25,-999.25
3685.5,-999.25,83.888,-999.25,-999.25,-999.25,-999.25
3686,-999.25,81.536,-999.25,-999.25,-999.25,-999.25
3686.5,-999.25,84.28,-999.25,-999.25,-999.25,-999.25
3687,-999.25,87.024,-999.25,-999.25,-999.25,-999.25
3687.5,-999.25,84.5372,-999.25,-999.25,-999.25,-999.25
3688,-999.25,82.0505,-999.25,-999.25,-999.25,-999.25
3688.5,-999.25,82.32,-999.25,-999.25,-999.25,-999.25
3689,-999.25,82.5895,-999.25,-999.25,-999.25,-999.25
3689.5,-999.25,82.0627,-999.25,-999.25,-999.25,-999.25
3690,-999.25,81.536,-999.25,-999.25,-999.25,-999.25
3690.5,-999.25,81.144,-999.25,-999.25,-999.25,-999.25
3691,-999.25,80.752,-999.25,-999.25,-999.25,-999.25
3691.5,-999.25,80.36,-999.25,-999.25,-999.25,-999.25
3692,-999.25,79.968,-999.25,-999.25,-999.25,-999.25
3692.5,-999.25,79.184,-999.25,-999.25,-999.25,-999.25
3693,-999.25,78.4,-999.25,-999.25,-999.25,-999.25
3693.5,-999.25,79.968,-999.25,-999.25,-999.25,-999.25
3694,-999.25,81.536,-999.25,-999.25,-999.25,-999.25
3694.5,-999.25,82.32,-999.25,-999.25,-999.25,-999.25
3695,-999.25,83.104,-999.25,-999.25,-999.25,-999.25
3695.5,-999.25,85.456,-999.25,-999.25,-999.25,-999.25
3696,-999.25,87.808,-999.25,-999.25,-999.25,-999.25
3696.5,-999.25,88.004,-999.25,-999.25,-999.25,-999.25
3697,-999.25,88.2,-999.25,-999.25,-999.25,-999.25
3697.5,-999.25,88.396,-999.25,-999.25,-999.25,-999.25
3698,-999.25,88.592,-999.25,-999.25,-999.25,-999.25
3698.5,-999.25,88.004,-999.25,-999.25,-999.25,-999.25
3699,-999.25,87.416,-999.25,-999.25,-999.25,-999.25
3699.5,-999.25,86.828,-999.25,-999.25,-999.25,-999.25
3700,-999.25,86.24,-999.25,-999.25,-999.25,-999.25
3700.5,-999.25,87.024,-999.25,-999.25,-999.25,-999.25
3701,-999.25,87.808,-999.25,-999.25,-999.25,-999.25
3701.5,-999.25,88.2,-999.25,-999.25,-999.25,-999.25
3702,-999.25,88.592,-999.25,-999.25,-999.25,-999.25
3702.5,-999.25,88.984,-999.25,-999.25,-999.25,-999.25
3703,-999.25,89.376,-999.25,-999.25,-999.25,-999.25
3703.5,-999.25,85.456,-999.25,-999.25,-999.25,-999.25
3704,-999.25,81.536,-999.25,-999.25,-999.25,-999.25
3704.5,-999.25,84.672,-999.25,-999.25,-999.25,-999.25
3705,-999.25,87.808,-999.25,-999.25,-999.25,-999.25
3705.5,-999.25,87.808,-999.25,-999.25,-999.25,-999.25
3706,-999.25,87.808,-999.25,-999.25,-999.25,-999.25
3706.5,-999.25,87.808,-999.25,-999.25,-999.25,-999.25
3707,-999.25,87.808,-999.25,-999.25,-999.25,-999.25
3707.5,-999.25,87.808,-999.25,-999.25,-999.25,-999.25
3708,-999.25,87.808,-999.25,-999.25,-999.25,-999.25
3708.5,-999.25,89.376,-999.25,-999.25,-999.25,-999.25
3709,-999.25,90.944,-999.25,-999.25,-999.25,-999.25
3709.5,-999.25,89.376,-999.25,-999.25,-999.25,-999.25
3710,-999.25,87.808,-999.25,-999.25,-999.25,-999.25
3710.5,-999.25,86.24,-999.25,-999.25,-999.25,-999.25
3711,-999.25,84.672,-999.25,-999.25,-999.25,-999.25
3711.5,-999.25,88.2,-999.25,-999.25,-999.25,-999.25
3712,-999.25,91.728,-999.25,-999.25,-999.25,-999.25
3712.5,-999.25,93.688,-999.25,-999.25,-999.25,-999.25
3713,-999.25,95.648,-999.25,-999.25,-999.25,-999.25
3713.5,-999.25,94.08,-999.25,-999.25,-999.25,-999.25
3714,-999.25,92.512,-999.25,-999.25,-999.25,-999.25
3714.5,-999.25,87.024,-999.25,-999.25,-999.25,-999.25
3715,-999.25,81.536,-999.25,-999.25,-999.25,-999.25
3715.5,-999.25,83.888,-999.25,-999.25,-999.25,-999.25
3716,-999.25,86.24,-999.25,-999.25,-999.25,-999.25
3716.5,-999.25,83.104,-999.25,-999.25,-999.25,-999.25
3717,-999.25,79.968,-999.25,-999.25,-999.25,-999.25
3717.5,-999.25,83.104,-999.25,-999.25,-999.25,-999.25
3718,-999.25,86.24,-999.25,-999.25,-999.25,-999.25
3718.5,-999.25,86.24,-999.25,-999.25,-999.25,-999.25
3719,-999.25,86.24,-999.25,-999.25,-999.25,-999.25
3719.5,-999.25,81.536,-999.25,-999.25,-999.25,-999.25
3720,-999.25,76.832,-999.25,-999.25,-999.25,-999.25
3720.5,-999.25,80.752,-999.25,-999.25,-999.25,-999.25
3721,-999.25,84.672,-999.25,-999.25,-999.25,-999.25
3721.5,-999.25,83.104,-999.25,-999.25,-999.25,-999.25
3722,-999.25,81.536,-999.25,-999.25,-999.25,-999.25
3722.5,-999.25,79.184,-999.25,-999.25,-999.25,-999.25
3723,-999.25,76.832,-999.25,-999.25,-999.25,-999.25
3723.5,-999.25,80.752,-999.25,-999.25,-999.25,-999.25
3724,-999.25,84.672,-999.25,-999.25,-999.25,-999.25
3724.5,-999.25,85.456,-999.25,-999.25,-999.25,-999.25
3725,-999.25,86.24,-999.25,-999.25,-999.25,-999.25
3725.5,-999.25,90.16,-999.25,-999.25,-999.25,-999.25
3726,-999.25,94.08,-999.25,-999.25,-999.25,-999.25
3726.5,-999.25,91.336,-999.25,-999.25,-999.25,-999.25
3727,-999.25,88.592,-999.25,-999.25,-999.25,-999.25
3727.5,-999.25,85.064,-999.25,-999.25,-999.25,-999.25
3728,-999.25,81.536,-999.25,-999.25,-999.25,-999.25
3728.5,-999.25,77.616,-999.25,-999.25,-999.25,-999.25
3729,-999.25,73.696,-999.25,-999.25,-999.25,-999.25
3729.5,-999.25,75.264,-999.25,-999.25,-999.25,-999.25
3730,-999.25,76.832,-999.25,-999.25,-999.25,-999.25
3730.5,-999.25,76.832,-999.25,-999.25,-999.25,-999.25
3731,-999.25,76.832,-999.25,-999.25,-999.25,-999.25
3731.5,-999.25,75.264,-999.25,-999.25,-999.25,-999.25
3732,-999.25,73.696,-999.25,-999.25,-999.25,-999.25
3732.5,-999.25,77.616,-999.25,-999.25,-999.25,-999.25
3733,-999.25,81.536,-999.25,-999.25,-999.25,-999.25
3733.5,12.3453,49.1827,1.851,0.4103,1950,66.3
3734,12.3453,49.1827,1.851,0.4103,1950,66.3
3734.5,12.3453,49.1827,1.851,0.4103,1950,66.3
3735,12.3453,49.1827,1.851,0.4103,1950,66.3
3735.5,12.3453,49.1827,1.851,0.4103,1950,66.3
3736,12.3453,49.1827,1.851,0.4103,1950,66.3
3736.5,12.3453,49.1827,1.851,0.4103,1950,66.3
3737,12.3453,49.1827,1.851,0.4103,1950,66.3
3737.5,12.3453,49.1827,1.851,0.4103,1950,66.3
3738,12.3453,49.1827,1.851,0.4103,1950,66.3
3738.5,12.3453,49.1827,1.851,0.4103,1950,66.3
3739,12.3453,49.1827,1.851,0.4103,1950,66.3
3739.5,12.3453,49.1827,1.851,0.4103,1950,66.3
3740,12.3453,49.1827,1.851,0.4103,1950,66.3
3740.5,12.3453,49.1827,1.851,0.4103,1950,66.3
3741,12.3453,49.1827,1.851,0.4103,1950,66.3
3741.5,12.3453,49.1827,1.851,0.4103,1950,66.3
3742,12.3453,49.1827,1.851,0.4103,1950,66.3
3742.5,12.3453,49.1827,1.851,0.4103,1950,66.3
3743,12.3453,49.1827,1.851,0.4103,1950,66.3
3743.5,12.3453,49.1827,1.851,0.4103,1950,66.3
3744,12.3453,49.1827,1.851,0.4103,1950,66.3
3744.5,12.3453,49.1827,1.851,0.4103,1950,66.3
3745,12.3453,49.1827,1.851,0.4103,1950,66.3
3745.5,12.3453,49.1827,1.851,0.4103,1950,66.3
3746,12.3453,49.1827,1.851,0.4103,1950,66.3
3746.5,12.3453,49.1827,1.851,0.4103,1950,66.3
3747,12.3453,49.1827,1.851,0.4103,1950,66.3
3747.5,12.3453,49.1827,1.851,0.4103,1950,66.3
